count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,movement,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
9,2026-03-23,09:30 PM - 09:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
6,2026-03-23,09:30 PM - 09:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
11,2026-03-23,09:45 PM - 09:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":11,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,09:15 PM - 09:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,09:15 PM - 09:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""bus""}",,
5,2026-03-23,09:15 PM - 09:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,LT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,09:15 PM - 09:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,09:15 PM - 09:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
1,2026-03-23,09:15 PM - 09:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""bus""}",,
2,2026-03-23,09:15 PM - 09:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
9,2026-03-23,09:30 PM - 09:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
5,2026-03-23,09:30 PM - 09:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,09:30 PM - 09:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,09:30 PM - 09:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,RT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
14,2026-03-23,09:15 PM - 09:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209248000,TH,derq,"{""count"":14,""date"":""2026-03-23"",""timeInterval"":""09:15 PM - 09:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:00 PM - 10:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
7,2026-03-23,10:00 PM - 10:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
8,2026-03-23,10:00 PM - 10:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":8,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,09:45 PM - 09:59 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
3,2026-03-23,10:00 PM - 10:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:00 PM - 10:14 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""bus""}",,
15,2026-03-23,10:00 PM - 10:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,09:45 PM - 09:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
6,2026-03-23,09:45 PM - 09:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,09:45 PM - 09:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,09:45 PM - 09:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,09:45 PM - 09:59 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,10:00 PM - 10:14 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""bus""}",,
2,2026-03-23,09:45 PM - 09:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
6,2026-03-23,09:45 PM - 09:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209249000,TH,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,10:15 PM - 10:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,10:15 PM - 10:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:15 PM - 10:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
5,2026-03-23,10:15 PM - 10:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,TH,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,10:15 PM - 10:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,10:00 PM - 10:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,10:00 PM - 10:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,10:15 PM - 10:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
9,2026-03-23,10:15 PM - 10:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,TH,derq,"{""count"":9,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:15 PM - 10:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:00 PM - 10:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,10:00 PM - 10:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:00 PM - 10:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:00 PM - 10:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
3,2026-03-23,10:00 PM - 10:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209250000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
4,2026-03-23,10:30 PM - 10:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,RT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
1,2026-03-23,10:30 PM - 10:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
2,2026-03-23,10:30 PM - 10:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:30 PM - 10:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,10:45 PM - 10:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,RT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:45 PM - 10:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:45 PM - 10:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,10:30 PM - 10:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,RT,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,10:30 PM - 10:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,10:30 PM - 10:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
11,2026-03-23,10:30 PM - 10:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":11,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:45 PM - 10:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,10:45 PM - 10:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:45 PM - 10:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,10:30 PM - 10:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209251000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,11:15 PM - 11:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,11:15 PM - 11:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
1,2026-03-23,10:45 PM - 10:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,UT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""movement"":""UT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,11:00 PM - 11:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,11:00 PM - 11:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,11:00 PM - 11:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,11:15 PM - 11:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,11:00 PM - 11:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""bus""}",,
3,2026-03-23,11:15 PM - 11:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,11:15 PM - 11:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,11:15 PM - 11:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,RT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
3,2026-03-23,11:00 PM - 11:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,TH,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,11:00 PM - 11:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774426209252000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
1,2026-03-23,05:00 PM - 05:14 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412805000,TH,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""bus""}",,
1,2026-03-23,05:00 PM - 05:14 PM,EB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""single_unit_truck""}",,
5,2026-03-23,05:00 PM - 05:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,LT,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
2,2026-03-23,05:00 PM - 05:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,LT,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
16,2026-03-23,05:00 PM - 05:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,RT,derq,"{""count"":16,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""RT"",""approach"":""EB"",""class"":""passenger_vehicle""}",,
4,2026-03-23,05:15 PM - 05:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,LT,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""movement"":""LT"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
43,2026-03-23,05:15 PM - 05:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,TH,derq,"{""count"":43,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
15,2026-03-23,05:15 PM - 05:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,TH,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""movement"":""TH"",""approach"":""NB"",""class"":""passenger_vehicle""}",,
89,2026-03-23,05:15 PM - 05:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,TH,derq,"{""count"":89,""date"":""2026-03-23"",""timeInterval"":""05:15 PM - 05:29 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
1,2026-03-23,05:00 PM - 05:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,LT,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""LT"",""approach"":""EB"",""class"":""bus""}",,
38,2026-03-23,05:00 PM - 05:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,TH,derq,"{""count"":38,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""TH"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
10,2026-03-23,05:00 PM - 05:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1774433412806000,RT,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""05:00 PM - 05:14 PM"",""movement"":""RT"",""approach"":""SB"",""class"":""passenger_vehicle""}",,
