speed_interval,approach,count,city,intersection,table,publish_timestamp,start_timestamp,end_timestamp,data_provider,original_content
10-14 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780998661225000,1774764000845000,1774771200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":2}"
25-39 mph,NB,19,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780998661225000,1774764000845000,1774771200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":19}"
10-14 mph,EB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780998661225000,1774764000845000,1774771200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":3}"
20-24 mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780998661225000,1774764000845000,1774771200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":1}"
20-24 mph,SB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":3}"
00-09 mph,SB,12,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":12}"
20-24 mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":1}"
10-14 mph,SB,12,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":12}"
15-19 mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":5}"
00-09 mph,EB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":4}"
25-39 mph,NB,36,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":36}"
10-14 mph,EB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":10}"
00-09 mph,NB,18,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":18}"
10-14 mph,NB,15,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":15}"
15-19 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":1}"
15-19 mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458824000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":1}"
40+ mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458825000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":5}"
40+ mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458825000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":2}"
25-39 mph,SB,16,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781000458825000,1774778400845000,1774785600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":16}"
00-09 mph,SB,44,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072602000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":44}"
10-14 mph,NB,49,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072602000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":49}"
10-14 mph,EB,33,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072602000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":33}"
00-09 mph,EB,24,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072602000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":24}"
00-09 mph,NB,80,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072602000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":80}"
10-14 mph,SB,53,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":53}"
15-19 mph,SB,21,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":21}"
40+ mph,NB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":8}"
20-24 mph,SB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":4}"
25-39 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":1}"
25-39 mph,NB,89,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":89}"
40+ mph,SB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":5}"
20-24 mph,NB,19,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":19}"
15-19 mph,NB,29,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":29}"
15-19 mph,EB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":7}"
25-39 mph,SB,76,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781001072603000,1774785600845000,1774792800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":76}"
00-09 mph,NB,154,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259455000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":154}"
00-09 mph,EB,31,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259455000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":31}"
40+ mph,SB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":7}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
15-19 mph,NB,88,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":88}"
15-19 mph,SB,96,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":96}"
20-24 mph,NB,63,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":63}"
40+ mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":5}"
15-19 mph,EB,9,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":9}"
10-14 mph,SB,131,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":131}"
10-14 mph,NB,113,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":113}"
25-39 mph,SB,122,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":122}"
25-39 mph,NB,130,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":130}"
00-09 mph,SB,67,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":67}"
10-14 mph,EB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":45}"
20-24 mph,SB,55,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781002259456000,1774800000845000,1774807200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":55}"
10-14 mph,SB,114,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":114}"
00-09 mph,SB,61,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":61}"
10-14 mph,EB,49,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":49}"
00-09 mph,NB,140,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":140}"
00-09 mph,EB,36,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":36}"
15-19 mph,NB,59,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":59}"
15-19 mph,SB,75,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":75}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
40+ mph,SB,12,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":12}"
40+ mph,NB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":7}"
25-39 mph,SB,121,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":121}"
10-14 mph,NB,107,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":107}"
20-24 mph,SB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":45}"
25-39 mph,NB,119,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":119}"
20-24 mph,NB,30,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":30}"
15-19 mph,EB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781004058831000,1774814400845000,1774821600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":11}"
00-09 mph,SB,39,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857242000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":39}"
00-09 mph,EB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857242000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":27}"
10-14 mph,EB,21,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857242000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":21}"
00-09 mph,NB,65,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857242000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":65}"
10-14 mph,NB,28,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":28}"
20-24 mph,NB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":11}"
15-19 mph,SB,13,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":13}"
40+ mph,SB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":4}"
20-24 mph,SB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":11}"
40+ mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":1}"
25-39 mph,SB,43,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":43}"
25-39 mph,NB,62,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":62}"
15-19 mph,EB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":3}"
15-19 mph,NB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":14}"
10-14 mph,SB,37,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781005857243000,1774828800845000,1774836000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":37}"
10-14 mph,EB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":2}"
40+ mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":1}"
20-24 mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":5}"
00-09 mph,EB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":2}"
15-19 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":2}"
25-39 mph,NB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":4}"
25-39 mph,SB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":8}"
10-14 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":2}"
40+ mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":2}"
00-09 mph,SB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":3}"
00-09 mph,NB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781007658907000,1774843200845000,1774850400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":7}"
10-14 mph,NB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":10}"
10-14 mph,SB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":5}"
15-19 mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":1}"
00-09 mph,NB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":8}"
00-09 mph,EB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":4}"
10-14 mph,EB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":3}"
20-24 mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":1}"
25-39 mph,NB,57,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":57}"
25-39 mph,SB,12,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":12}"
00-09 mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":6}"
40+ mph,NB,17,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":17}"
20-24 mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":2}"
15-19 mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781009458794000,1774857600845000,1774864800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":3}"
10-14 mph,NB,177,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":177}"
10-14 mph,SB,74,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":74}"
00-09 mph,SB,68,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":68}"
15-19 mph,EB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":5}"
00-09 mph,EB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":45}"
20-24 mph,SB,28,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":28}"
15-19 mph,NB,175,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":175}"
15-19 mph,SB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":42}"
00-09 mph,NB,212,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":212}"
25-39 mph,NB,166,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":166}"
40+ mph,NB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":7}"
20-24 mph,NB,121,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":121}"
40+ mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":1}"
10-14 mph,EB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":45}"
25-39 mph,SB,49,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781011871639000,1774872000845000,1774879200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":49}"
15-19 mph,NB,62,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":62}"
00-09 mph,SB,71,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":71}"
10-14 mph,SB,125,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":125}"
10-14 mph,NB,92,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":92}"
10-14 mph,EB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":42}"
40+ mph,NB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":6}"
20-24 mph,SB,42,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":42}"
15-19 mph,EB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":10}"
00-09 mph,EB,46,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":46}"
20-24 mph,NB,54,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1781013059556000,1774886400845000,1774893600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":54}"
