count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
1,2026-03-14,01:30 PM - 01:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
1,2026-03-14,01:30 PM - 01:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
4,2026-03-14,01:45 PM - 01:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
7,2026-03-14,01:45 PM - 01:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
12,2026-03-14,02:30 PM - 02:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
10,2026-03-14,02:15 PM - 02:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
7,2026-03-14,02:15 PM - 02:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
2,2026-03-14,01:45 PM - 01:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
5,2026-03-14,02:00 PM - 02:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
1,2026-03-14,01:45 PM - 01:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
6,2026-03-14,02:00 PM - 02:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
2,2026-03-14,02:00 PM - 02:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
6,2026-03-14,02:00 PM - 02:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
4,2026-03-14,02:15 PM - 02:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
14,2026-03-14,01:30 PM - 01:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530809000,derq,,,
3,2026-03-14,02:30 PM - 02:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
6,2026-03-14,03:15 PM - 03:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,03:15 PM - 03:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
6,2026-03-14,03:15 PM - 03:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
6,2026-03-14,03:15 PM - 03:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,03:00 PM - 03:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,03:00 PM - 03:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
5,2026-03-14,03:00 PM - 03:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
4,2026-03-14,03:00 PM - 03:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,02:45 PM - 02:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,03:15 PM - 03:29 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
8,2026-03-14,02:45 PM - 02:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
13,2026-03-14,02:45 PM - 02:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
8,2026-03-14,02:30 PM - 02:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
2,2026-03-14,02:30 PM - 02:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
3,2026-03-14,02:30 PM - 02:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,02:30 PM - 02:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530810000,derq,,,
1,2026-03-14,03:30 PM - 03:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,03:30 PM - 03:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,03:30 PM - 03:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
5,2026-03-14,03:45 PM - 03:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,03:30 PM - 03:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,03:45 PM - 03:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
2,2026-03-14,04:00 PM - 04:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,04:00 PM - 04:14 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
12,2026-03-14,04:00 PM - 04:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
17,2026-03-14,04:00 PM - 04:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
1,2026-03-14,04:00 PM - 04:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
3,2026-03-14,04:00 PM - 04:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
6,2026-03-14,03:45 PM - 03:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
12,2026-03-14,03:30 PM - 03:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
7,2026-03-14,03:30 PM - 03:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530811000,derq,,,
2,2026-03-14,04:15 PM - 04:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
3,2026-03-14,04:15 PM - 04:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
2,2026-03-14,04:15 PM - 04:29 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
10,2026-03-14,04:30 PM - 04:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
1,2026-03-14,04:00 PM - 04:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
7,2026-03-14,05:00 PM - 05:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
9,2026-03-14,05:00 PM - 05:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
6,2026-03-14,05:00 PM - 05:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
1,2026-03-14,04:45 PM - 04:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
7,2026-03-14,04:15 PM - 04:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
7,2026-03-14,04:30 PM - 04:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
2,2026-03-14,04:45 PM - 04:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
7,2026-03-14,04:45 PM - 04:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
5,2026-03-14,04:45 PM - 04:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
3,2026-03-14,04:30 PM - 04:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
11,2026-03-14,04:45 PM - 04:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
3,2026-03-14,04:30 PM - 04:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530812000,derq,,,
12,2026-03-14,05:15 PM - 05:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
6,2026-03-14,05:15 PM - 05:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
7,2026-03-14,05:30 PM - 05:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,EB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:15 PM - 05:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:15 PM - 05:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
14,2026-03-14,05:30 PM - 05:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
12,2026-03-14,05:45 PM - 05:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
3,2026-03-14,05:45 PM - 05:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
4,2026-03-14,05:30 PM - 05:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:30 PM - 05:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
1,2026-03-14,05:45 PM - 05:59 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530813000,derq,,,
4,2026-03-14,06:00 PM - 06:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
3,2026-03-14,06:15 PM - 06:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
4,2026-03-14,06:15 PM - 06:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,05:45 PM - 05:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
5,2026-03-14,06:15 PM - 06:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,06:15 PM - 06:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
8,2026-03-14,06:30 PM - 06:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,06:30 PM - 06:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
8,2026-03-14,06:00 PM - 06:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
6,2026-03-14,06:30 PM - 06:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
12,2026-03-14,06:00 PM - 06:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
7,2026-03-14,06:45 PM - 06:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,06:30 PM - 06:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,06:45 PM - 06:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
13,2026-03-14,05:45 PM - 05:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,05:45 PM - 05:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
3,2026-03-14,05:45 PM - 05:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530814000,derq,,,
1,2026-03-14,07:30 PM - 07:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
6,2026-03-14,08:00 PM - 08:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
7,2026-03-14,07:45 PM - 07:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
3,2026-03-14,07:45 PM - 07:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
6,2026-03-14,06:45 PM - 06:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
2,2026-03-14,07:00 PM - 07:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
1,2026-03-14,07:30 PM - 07:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
10,2026-03-14,07:00 PM - 07:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
11,2026-03-14,07:00 PM - 07:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
9,2026-03-14,07:15 PM - 07:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
1,2026-03-14,07:15 PM - 07:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
5,2026-03-14,07:30 PM - 07:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
7,2026-03-14,07:15 PM - 07:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
6,2026-03-14,07:30 PM - 07:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
1,2026-03-14,06:45 PM - 06:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
4,2026-03-14,06:45 PM - 06:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773788530815000,derq,,,
3,2026-03-15,02:00 PM - 02:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731131000,derq,,,
3,2026-03-15,02:00 PM - 02:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
5,2026-03-15,02:45 PM - 02:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:45 PM - 02:59 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:30 PM - 02:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
3,2026-03-15,02:45 PM - 02:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
3,2026-03-15,02:45 PM - 02:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:45 PM - 02:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
2,2026-03-15,02:30 PM - 02:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
6,2026-03-15,02:15 PM - 02:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:30 PM - 02:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:30 PM - 02:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
6,2026-03-15,02:30 PM - 02:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
8,2026-03-15,02:15 PM - 02:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
2,2026-03-15,02:15 PM - 02:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
7,2026-03-15,02:15 PM - 02:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:15 PM - 02:29 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:45 PM - 02:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
3,2026-03-15,02:45 PM - 02:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,02:00 PM - 02:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731132000,derq,,,
1,2026-03-15,04:15 PM - 04:29 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
6,2026-03-15,04:00 PM - 04:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,04:00 PM - 04:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
2,2026-03-15,04:00 PM - 04:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
7,2026-03-15,04:15 PM - 04:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
6,2026-03-15,04:00 PM - 04:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,03:45 PM - 03:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
2,2026-03-15,03:45 PM - 03:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
5,2026-03-15,03:45 PM - 03:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
5,2026-03-15,03:45 PM - 03:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,03:00 PM - 03:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
11,2026-03-15,03:15 PM - 03:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
5,2026-03-15,03:30 PM - 03:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
7,2026-03-15,03:00 PM - 03:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,03:15 PM - 03:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
5,2026-03-15,03:15 PM - 03:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,03:30 PM - 03:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
3,2026-03-15,03:30 PM - 03:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,03:00 PM - 03:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
2,2026-03-15,03:15 PM - 03:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731133000,derq,,,
1,2026-03-15,04:15 PM - 04:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,05:15 PM - 05:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
1,2026-03-15,04:45 PM - 04:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
6,2026-03-15,04:15 PM - 04:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,04:15 PM - 04:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
8,2026-03-15,04:30 PM - 04:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,04:30 PM - 04:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
5,2026-03-15,04:15 PM - 04:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
3,2026-03-15,05:00 PM - 05:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
4,2026-03-15,04:45 PM - 04:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
5,2026-03-15,05:15 PM - 05:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,04:45 PM - 04:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
6,2026-03-15,05:15 PM - 05:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
1,2026-03-15,05:15 PM - 05:29 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,04:30 PM - 04:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
2,2026-03-15,04:30 PM - 04:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
6,2026-03-15,04:45 PM - 04:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
1,2026-03-15,05:15 PM - 05:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
3,2026-03-15,05:30 PM - 05:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
5,2026-03-15,05:00 PM - 05:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773795731134000,derq,,,
